j1, j2, j3, j4, j5, x, y, z, qx, qy, qz, qw
0.9747476209041159,0.27169168561500556,-0.7299004507723972,-2.397590749820479,-0.9119655294005304,-0.1880202880680308,0.22244664966932215,0.5541259671201655,0.6638046219234576,-0.37278498514599157,-0.6446092844039237,0.0698115264338184
-0.5589737670681112,0.9965577554121541,0.33599537977392746,-0.8393784601436476,0.161718810045532,-0.30469086447713334,-0.1852681283183533,0.5641910172963958,0.19666929649154605,-0.32349510520010777,-0.14876845732507335,0.9135316364714521
0.4438640551623889,-0.19274153021962825,0.5506410119610596,-0.9196150916731738,1.4780836552248902,0.17494349490230285,-0.038944458883141686,0.6367452266948863,-0.45943781096794534,-0.22539585374075624,-0.37614856613492437,0.7724156026156506
0.8849295769996983,0.9449627646314644,-0.040247728618356016,2.315450007251572,-0.3720063995794267,-0.2513905782567592,0.3286202098531923,0.4953058977293082,-0.5710557228082391,0.13837901022900906,0.4807157255285071,0.6508909295769917
0.25972164983044865,-0.20756610716199475,0.9361933434496539,0.21177963747497142,-1.0606739562198442,0.2798385609339338,-0.06511417966070979,0.5080986335680497,0.12137033179511732,0.8788733728135222,0.046512233068939694,0.45900702532125537
0.14453629448572358,0.2570421939539491,-0.14134548713423345,1.3548650026880642,1.4333688226788315,-0.16457627433889999,-0.02767576693695326,0.6526346890694632,0.26332686705619585,-0.6392761940498103,0.5090014354176519,0.5127401364729778
-0.46905602717731765,0.5505286322799661,0.42151973733281056,1.905199291889514,-0.3371605160055684,-0.14905868406782652,-0.058163995266849504,0.6858442041669235,-0.19659355510386994,0.015132606941210264,0.9052201430687925,0.37642857341240643
1.3447166681883922,0.3189538147145081,0.48237656833706466,-1.902904701318789,1.6809236917367443,0.04229010049579917,0.026909877648161905,0.6528442678071846,0.7566576228362526,-0.09315917782487038,0.6467351744939763,-0.022895926778172527
1.2034255600508605,0.3503088461197954,-0.34807866716639135,-2.440506278122061,-1.7740732231350411,-0.11894087958827204,0.21245317711859546,0.5744618002158748,0.8297130672977189,-0.35919921159037205,-0.4216492711469664,0.06902205799233946
1.1359107149965118,-0.6597414815940741,-0.6839414597560358,-1.290704895772238,0.29909923762061563,0.06367950769907807,-0.10921766368457145,0.6787382528373536,0.1394898366645515,0.06400616341847147,0.9262834344163662,-0.3441580968647493
0.7988171019968089,-0.3401309747536916,0.8161348288676145,-3.022575841721757,-1.0085495677982759,0.19004028896513314,-0.20872148303514731,0.5802405244639337,0.04755634713078436,-0.07697861103132966,0.9279613841235186,0.3615250432083884
-0.6610113840010128,-0.985144435851161,-0.8264418433306147,2.5712314081609504,-1.0153333633533164,0.13337425906459227,0.12898318735307668,0.6051045711183942,-0.42709331426625247,0.018767932508785737,0.9019109033493417,-0.06160996703446896
-1.3372576058260168,0.2830934488216734,-0.855576144957608,-1.2870873723818332,-1.9408527530515265,-0.009598750473981435,-0.24468291592004043,0.5404886142135705,0.27889954050487636,0.6161380027882655,0.4419521770770222,0.5892938833919259
0.8933952394574227,0.7060590680820247,-0.30279189128731177,0.9267360642264775,-1.7458087721434894,-0.16090424466667125,0.265509813148663,0.5350215842274932,-0.25577272595873973,0.48077848920791727,-0.28309080921294133,0.7894884107507533
1.4537170887775495,0.8588973742382593,0.07140285414500647,-1.0088928224061116,1.861944387951619,0.003656274045488522,0.33744944454574116,0.5035432042647858,0.750492741541019,0.4686201456166206,0.4511542205623307,0.11668621720365525
-0.1391610088984656,-0.40447178373220316,0.6318966991143598,-2.4959501452513564,-0.9637355723725407,0.2858325377957324,0.009035810940300872,0.5909752525373464,0.05262374147768791,-0.264245035604098,0.9334533367995781,-0.2367914082250705
-1.3859227039075335,0.6758356627273812,0.5074180322819528,-1.1592624588247527,1.3015783681569233,-0.0794220002486751,-0.18590810285075887,0.6339498220616686,0.13115597331641102,-0.6195380572202827,0.04061248598515203,0.7728656625192043
-0.886393076550855,0.3028982348213656,0.6657136432370521,-0.744530792422387,-1.742834511843955,0.05554319680058007,0.011442217282320338,0.6252101722946692,-0.13584783062247727,0.8308485655514719,-0.0552714169720646,0.5368250166507974
-0.26042951703125605,-0.33618128961883165,0.26198052855814447,-1.267031610020273,0.3023134342741831,0.21344447899129237,0.06789416168032841,0.6662962974428037,-0.2706749247369353,0.0850708006535824,-0.4248613022700867,0.8596458095216768
-1.0681266671001894,0.8485824909294011,-0.7914647572052937,-1.4019153848478032,0.429847377906849,-0.22659048345616575,-0.3735748756715084,0.3552766394800431,0.6493924224355414,-0.38034625147163276,-0.2584551897834327,0.6056625508885182
1.2298129243451394,-0.8505210193464214,-0.9450712950669855,-1.346449319389391,-1.2985695357189555,0.0044153736384668265,-0.16388521924127084,0.6122164023736627,-0.5818531743550125,-0.12932649168564375,0.7628291601287527,-0.2506256461309181
-0.09811978456229764,0.8851176485543719,-0.8348603465144213,2.112313027322889,1.983444870426954,-0.37051215292311124,-0.08016441033042335,0.3624610208912742,0.13658175392164848,-0.46697134257282047,0.8552467662820702,-0.17842689952887159
0.603632548569764,0.30311131154402315,0.7609367238708633,1.553057042750095,-0.6297335414832044,0.057125553127419945,-0.0022091264358408795,0.6778258883786019,0.053181200200710585,0.370250655340755,0.4851009588704637,0.7904196808455051
-0.2012911634613459,0.7940314909493442,-0.5632312765510723,2.835782593723308,1.7427250955224336,-0.34787797562721906,-0.08978315712164688,0.4778234704494622,0.2036854313710341,-0.1328872097865876,0.9653947242927768,-0.0941608242848607
-1.187593680963528,0.7239076428748501,-0.04342145087015714,0.010590165825433484,1.311894019941069,-0.12987874029012836,-0.32325669338375274,0.5317422368675284,-0.48222079450460686,0.7149662116281057,-0.28713622965300245,-0.41694029212605327
-0.0629523796061422,0.9791279076602242,0.23866018281070844,-0.2619879030257768,-0.7794637059410512,-0.32934429055871595,-0.030021997358518328,0.5683173260008845,0.08926304328002292,0.021932625526689144,-0.06352126230946642,0.9937384556695523
-1.0037137382416468,0.4990202767245906,-0.4275864281825694,-2.002900169148931,-0.5689447506977592,-0.1500053273503578,-0.2904271921501661,0.5745309957345852,0.5487632055311787,0.19029527831254806,-0.28645657054158735,0.7619640965955338
0.42682796405134327,-0.8557017573538774,0.8629426836795935,2.2691107283031284,-0.6080950659391209,0.4002441144110792,-0.1601829831406018,0.35886310479610456,0.550066392038476,0.27658234778595553,0.7169783324867823,0.326911670008055
0.2577083031397174,-0.39112452392850017,0.5619564317935795,-1.8011923410202464,-1.4608654219923465,0.23953297882164717,-0.11839690022017865,0.5745695161154822,-0.270812840147235,-0.5497715691791094,0.7807738313799519,-0.12167107941494779
-0.36182391365705513,0.975568656936773,0.33272982387773675,2.0795187543432876,-1.8478274508308217,-0.320932414351472,-0.07773170184120103,0.5031857780439883,0.8548589549790251,-0.13725756033028935,-0.34660401035226457,-0.3608908273038723
-1.063507180674374,0.10116244522932627,-0.048198276796995954,-0.731951378307051,1.771396507237811,-0.07372268861217159,-0.06431862482280262,0.6566298113900295,0.1627790327812369,-0.7913247935767083,0.05858453002971071,0.5864093368959801
1.1265785846322918,0.25656744924271524,-0.2560893131325248,2.538777093534903,1.6714919044842351,-0.08411988519357032,0.10257528288455375,0.6556121501951251,0.3004279946169503,-0.5022503278020551,0.6025670259758557,0.5425869584497754
-0.8312134856486573,-0.9374443319179657,0.1760068750363175,0.46945628360450975,-1.7314784506169385,0.2455717312504203,0.3007811352201426,0.41618028723037814,-0.45087023103231244,0.8524299681737674,0.2613651801723569,0.042040774512498304
-1.1959436411816948,-0.5491464067000571,0.8297618625805143,1.4166369094054172,0.7840412225220619,0.17040973496494646,0.3291731123540445,0.47673163143515174,0.35122264656906627,0.5062595274902673,0.6613753440705288,0.42769919057433564
0.9310244999386863,0.6754930029675312,0.8512394285229667,1.2941975539826052,1.7793840847060993,-0.11018983682695743,0.0644436419007367,0.6154230665343181,0.18746981626339537,-0.7370373026425605,0.05224822545565676,0.6472257762483524
1.3989059760897327,-0.1999679625765256,0.1478087636207175,-1.485686211069099,-0.2895586781460695,0.005735686389842487,-0.13898345567706705,0.7019402064997826,-0.1332506843766884,-0.18859833282137586,0.9678252414563003,-0.0999461153331924
-0.6587726527565128,-0.16119922371373074,0.6513038516782523,1.9475770404644317,-1.1172377119851413,0.13171444697919477,0.1533058239476077,0.6303433787656003,-0.26682443015032276,0.39696708879988457,0.877342643436104,0.03862304873063921
-0.9388388828714715,0.1399892983283102,-0.8440198686051921,2.3036257311078945,0.7333041511404712,-0.1187821944269025,-0.20947980472121724,0.6119467094048643,0.037049338632337836,-0.3266280895265263,0.9284785837479821,-0.17282637865933345
1.2707832259433216,0.21086400446053766,-0.7930887260725192,1.0219876593177215,0.4989978933653765,-0.10184522973675339,0.2637832309379691,0.5793656417701332,-0.4530468473599595,-0.4053775206302323,0.003343065411231832,0.7939813875517129
-1.0507382762641906,-0.9579398195094881,0.026642111948474545,1.4031004259897868,0.4960258884626958,0.22184795586898967,0.3352928135959107,0.5124886464324112,0.28559294014264536,0.3772909901126668,0.7838606289535064,0.4020580750303322
1.5141770177885987,-0.17725115688720727,-0.827100446412075,-2.1672077873086595,0.6546677367955418,0.016725987654645613,0.10947575298963536,0.67036383674312,0.19783075559625438,0.20515320874149465,0.8975222988286966,0.3364949868698427
1.2391612045133225,0.640558351167456,-0.0140836344171833,-2.630749061131661,-1.5655525545665356,-0.12476286541447064,0.2775468589856028,0.5548933029403464,0.7688246508853328,-0.4147993268014966,-0.4823656444108283,-0.06460309410699895
-0.12272525951978319,-0.5818273650114978,0.3712985394170334,2.0411077987500175,1.2346151225825737,0.33257846726187673,-0.006226671860183015,0.5392230558470841,0.7605552001345192,-0.028627661975565582,0.42195264856624565,0.49263800795927704
0.4104460233220828,-0.6841139124508533,0.9212653417943062,1.0908428932047318,1.9183257669372735,0.299245656329206,-0.18020581662683635,0.41999181180623757,0.4708331587783575,-0.23541101485287724,-0.2688506608210137,0.8066084011816619
0.3497022406502881,0.3802470608427022,0.37242260418275097,3.047612505998555,-1.9269421651832377,-0.12405631451073967,0.046598454032938816,0.6374344377561898,0.8026382378805734,-0.18286597768930404,-0.5538034301822432,-0.12503461126457857
0.3353719637685617,0.3782737245749499,0.21850741536665685,-1.123560915459696,1.9357225295614047,-0.1127283380572341,0.08567592289259839,0.6356124613083749,0.5315403701665529,0.6527459925114739,0.4016374162085044,-0.36065896640007644
-0.9579926287658797,0.8243770636475911,0.8341042699528682,1.62205798730714,-1.3794750276250016,-0.13519797070052827,-0.10697757519950442,0.6100488309748646,-0.6092905949787552,0.18104473194649195,0.74260859072083,0.2109982390743585
0.048812664579162224,0.9652375237545019,-0.9290343005022963,1.3399404729243427,-1.943507737914671,-0.3736114025777198,0.06410953599729775,0.29988513903772956,-0.5832284702774831,0.03495810061477242,-0.2308325727858967,0.7780352215679174
0.26938946270726594,0.41436004649767555,0.813293898768152,0.07023491735550014,1.4228457607897433,-0.04602683100646256,0.009122240424757594,0.6661584498946458,-0.039445002293549164,-0.4887906778067202,-0.09564662236849955,0.8662444739868801
1.1986292364294067,-0.9104736221653245,-0.05457279095576628,-2.4085763101797264,1.664837774925008,0.1618792225099705,-0.32952428828628477,0.48128678281480536,0.8129409715235526,-0.3867658407753627,0.4210197829386993,-0.11082194548878589
-0.15847584957278604,-0.2325611995902157,-0.5950316867408223,2.8868734082440577,0.5785906852917408,-0.019038346613179675,-0.01374426876553978,0.7047656499594872,0.11146695408109224,-0.049190227703019736,0.9919392618305406,0.03481293560576268
-1.1373219556694043,0.7213734292281333,-0.7339926453351377,0.4899116222569191,-0.6365138611753571,-0.18421532319066114,-0.3611404384504904,0.45345615840123427,0.03053310949509478,-0.4386300134378514,0.581394954836499,0.6845811471452716
0.7389846453573505,0.932311036072071,-0.45531404010392706,-0.576610172092856,0.6087447358852933,-0.3172847777070619,0.31113940508300864,0.38754292973136273,0.19267218311177672,0.7900271276719201,0.43250837628035865,-0.3894497038703783
0.5616949534035895,-0.13216527809670997,0.802696364408938,0.12368893899300559,-0.3122288215580502,0.21823044968222038,-0.13529776957628015,0.5968555209740407,0.18088524953656576,0.5542699336559325,-0.16822782556582522,0.7948363138725714
0.5682646838365133,-0.4426914689743886,0.5890348489374848,-2.6353251979749572,1.246332623857163,0.28261806725679295,-0.15736263976937895,0.5173223828834153,0.8512067009819043,-0.22270064532691392,0.45841377100165953,-0.1253331134637493
1.1571684233653667,0.6909182941866383,0.11959764429608466,-0.47527404068339507,0.43339105974087255,-0.1122308763070886,0.28109433221224234,0.6183091375097103,-0.24395221423568297,-0.40018487984790263,-0.6621091668619302,0.5847656199436044
1.471168467888718,0.8095082573513268,-0.06348639689134616,2.7577269727673164,1.013790176391638,-0.05088105245758525,0.325537827786585,0.5735993010187925,-0.05253405990686986,-0.16006729892564253,0.6509444249426941,0.740195911904663
-1.0598391288401672,-0.5088530786365981,-0.24806723507339146,0.2684093450574201,-0.5745162656211593,0.09329170078241786,0.1796390013610874,0.6730708047870824,-0.21981874647579003,0.3367347902266651,0.5721574971192496,0.7147903176729888
0.8199487740307512,-0.9131918633236056,-0.47260054328176504,1.0748987271364268,1.7311632803385684,0.13150499276369945,-0.20934983235447602,0.5735336869897283,0.20777042497100448,-0.6547902455543989,-0.05463371028125676,0.7246353169250598
-1.0938349908304636,0.6582429321592067,0.21564190775676662,2.428471305581515,0.3906083251502319,-0.0973873758933081,-0.22145955822423147,0.6549530353541817,0.0527973948669383,-0.13377734437804156,0.9660720985505141,-0.21452449190856804
0.8360966579408369,-0.9032353108265325,0.781440232050211,-2.094443790613177,-1.082824672033237,0.24789359783187154,-0.3404485557813871,0.3623830090284142,0.03404940703321599,-0.5531069089451752,0.7936739970916307,0.2509879907453622
-0.08114754502629462,0.3755937273490262,-0.5290232530863332,0.11611344131127366,-1.7594557810906086,-0.21650374320421212,-0.011385948577519824,0.6054018613538465,-0.07223471124353296,0.41136429929814505,0.050484179637963165,0.9072005882718505
0.49204333859114247,0.4693659394401519,-0.7895522871208689,-1.7353125775200768,-0.1779235708935385,-0.3239917733366884,0.15990703206710133,0.5109900775310848,-0.40437135626364645,0.4461413117060538,0.6921299349713774,-0.39799232321643807
1.309651051739781,-0.7060092741948145,-0.5196817978512789,0.12406655732474814,0.3172503851195483,0.044502453992244555,-0.1729622661539241,0.6702228967339805,-0.028334060353126824,-0.06111987156321645,-0.5588881922037372,0.8265019848368422
-0.9745905809366859,0.6094708647890992,-0.21349810324438256,1.9493848571700738,1.8414903410752914,-0.11091430702730858,-0.2517063290509849,0.566607777084043,0.6114997957137919,-0.29473649728644935,0.7001978090366703,-0.2211818826883258
-0.16188879913380538,0.4799511237680676,-0.4058330183603043,-3.0633635713982184,0.2781816064309339,-0.30216768533098304,-0.05154841650414956,0.6084496339420531,-0.2993259998746293,-0.001975951051442932,0.9478317578697494,-0.10961295630552317
-1.0817114835457622,0.32839261816249254,-0.3528031673367755,1.0645170657530239,1.4810275655514675,-0.07086090425018278,-0.23156915481117293,0.6005481503095607,0.559957021444478,-0.551605273889402,0.6089321002534946,0.10668389397324336
0.7449637181794553,-0.3495328959913302,-0.0866810401699416,2.556302457756914,1.9775540185762135,0.10123823837006507,-0.13451432427173465,0.6253163584829804,0.7223216204498601,-0.5183878246704431,0.3194690535624603,0.32781864449728926
-0.7818407996353345,0.5966518142603032,0.8847087903558297,-0.6366299293021545,1.4591490605640591,-0.09068629388978218,-0.04816127549857964,0.6449288376336173,-0.022819630384117554,-0.5765798689597852,0.11564346538514791,0.8084933568639654
1.2610065518297318,0.4909006891109786,-0.6470997573209771,2.33588429455758,-0.7001127083947174,-0.08524542720628919,0.3434213237874527,0.5108613709423896,-0.6401930990387221,0.364304512224085,0.22541302583307424,0.6376707505454098
1.4374384960054445,0.46917141676390184,0.529574211933078,0.526628450845426,-0.6263854216558569,0.00873044464789654,0.06045575877669047,0.6883326432537158,0.15936322365789207,0.2922870374543867,-0.41073565466177675,0.8488037892652602
1.1832532064066563,-0.3659080230046772,0.9666283392629569,-0.8757220248699649,-1.2121675845357114,0.08385432370734895,-0.3088090511235195,0.4619074643543156,0.463127661762972,0.7314547653378644,-0.5002616251560387,-0.015000052357611423
-0.4630484279468656,0.8804387133479992,0.30347269617381345,-1.7552944284334338,-0.6230061631954311,-0.2699033263586549,-0.17192127569482496,0.5889292679889666,0.419521566250684,0.11305805013313891,-0.4715408899709839,0.7673778220902909
-0.03738942891310382,0.4227087722283238,-0.5600421186864946,-1.1890377081895889,1.304144658289434,-0.300445401770055,0.034235471341814476,0.5498421725024151,0.07754205099523474,0.7553552887934945,0.5462771424509455,-0.35356315087234186
-0.3868911908617507,-0.089360330430861,0.911817445869382,-0.8982558121762647,1.6747484624188953,0.15817826977947283,0.10650544503999614,0.5950474129774104,-0.3579538027102919,-0.37244935080004393,0.06512555882685932,0.8537618039016248
-1.1105052337302312,-0.6587762961762302,0.6962179858141184,2.3988329583948413,-1.7774629998898033,0.12079272640679409,0.3097042114371358,0.48877053592952385,-0.35644481044877185,0.20572120122669948,0.7755423737279036,-0.4787064977859313
-0.015582368591422702,-0.7217991656801099,-0.7615402627442343,0.36900401246576164,-0.31859565010123614,0.1509415198518769,0.00821444524964063,0.6689900224094407,-0.033375930008175216,0.13643470168338778,0.18811217470717254,0.9720521741139169
0.5190267369625747,-0.3119964702253275,-0.485556420117661,2.2967778509864507,0.3719584184642737,0.01806489177306303,-0.028247663791021036,0.7106633124543222,0.05888656668195584,-0.12983509169831764,0.7759196646290586,0.6145111026417915
-1.375818766656107,-0.4247181041217327,-0.6399617222081799,-2.1085428435950186,-1.1631932777841962,0.04753325324562476,0.006175351525838677,0.6631971842043121,0.28542166773730593,0.52490868870811,-0.23944030567685254,0.7652931987951825
-0.5638550886017646,-0.042483801368396135,-0.708809115427804,0.7456552672665455,-1.0592808069433466,-0.11611069007379708,-0.037159650119182305,0.6652824301910221,-0.31585030498035294,0.09831837047699403,0.4817391455570235,0.8114798078255278
0.8187054758110563,-0.6532623547718561,0.9728109259587439,2.330031928241545,0.046605205167261854,0.27534408478364547,-0.30056453425887175,0.392841282555984,0.7372086399429685,-0.015982913203981673,0.45390005402659006,0.5002426497547079
1.3562703855385498,0.9993463097698077,-0.3751647711054369,2.898547383481101,1.438766257446804,-0.10021851418417027,0.3918081419581019,0.44217950061948363,-0.05007778494142406,-0.11237382634078112,0.760174493956832,0.6379647931871844
-1.2185949701228127,0.06683533906763595,-0.7944763014453848,1.6018184851384767,-1.490802090150757,-0.11175704890822462,-0.16002428414694742,0.5947196967556165,0.6668494642866702,0.2011880837629141,-0.6054656078721983,-0.3850279790045614
-1.235416537130589,0.06706343698036554,0.21200002076781255,2.6628969059643763,-1.929472774421979,-0.026648568171603167,-0.022452899656640653,0.6575314240243275,0.7350878498915551,0.2702612247024129,-0.5673111500710942,0.25448532839669774
1.5597115365713061,-0.15431680893252997,-0.8316832613604441,-1.818223236952506,-0.7350402619785474,-0.03808673879507913,0.13571820530169615,0.6470249256641178,-0.37491130089853286,0.3486349946786002,0.8588789249168605,-0.014904673014871684
-0.49345814552950684,0.9037769647683442,0.4950512210489528,0.9455294840430062,-0.16982481665753113,-0.2491096135752396,-0.124673336346383,0.6190389184116947,-0.09999912492932896,-0.13444917355853445,0.6391198956387331,0.7506326356757547
-0.4428178114471859,0.9559680723984498,-0.5938031669021384,-1.2639170023529835,-1.7263627874411478,-0.3342678994957217,-0.2130188668605577,0.37860742950087284,0.5599463380071155,0.1974472954257666,0.21491181660814895,0.775427350022977
-0.11980855467751605,0.9436014458821012,-0.899241466033053,1.1346294526855196,-0.9956336121915879,-0.4257581459726272,-0.010598089735972215,0.30896592518749866,-0.5104905251870326,-0.37656263353886216,0.12707495968390983,0.7625299740586444
0.07895241914889306,-0.3366516601913485,0.9443114306894975,2.418577311544726,-1.4642737818957459,0.2788163549437959,0.00829933370550847,0.5425969146815822,-0.07065779742711883,0.3499110130616048,0.9280266073889447,0.10647241229123708
-1.3343687847342902,0.2777782992007989,0.14893861215695425,3.127024143799928,-0.650761184866496,-0.026433284688540448,-0.1260876975229019,0.6988584610743613,0.29992928841022154,0.2334207635180179,-0.731086067034522,0.5666306836912366
0.16561940749497683,0.6082849028828581,-0.6334180923038235,2.6227924225958565,-1.1730484672617973,-0.36028505303122854,0.08211917425451659,0.4482099361582326,0.900818449947938,-0.06819099670471823,-0.32152901833623304,-0.28371675764668847
-1.343650213880858,0.8035081446411427,-0.38525146071243377,2.831857578171495,0.9292757385048165,-0.07100491758667782,-0.37664684266184933,0.5131139403717526,0.01654118658988897,0.18515875547936564,-0.8138430432232843,0.5505471146165374
